968-81-0;CC(=O)c1ccc(cc1)[S](=O)(=O)NC(=O)NC2CCCCC2;
59865-13-3;CCC1NC(=O)C(C(O)C(C)C\C=C\C)N(C)C(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)N(C)C(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C;
21739-91-3;[Na+].COc1ccc(cc1)C(=O)\C(Br)=C/C([O-])=O;
01/02/5160;None;
8003-22-3;O=C1C(c2ccc3ccccc3n2)C(=O)c4ccccc14;
72-54-8;ClC(Cl)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2;
72-55-9;Clc1ccc(cc1)C(=C(Cl)Cl)c2ccc(Cl)cc2;
50-29-3;Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl;
04/03/4342;None;
1596-84-5;CN(C)NC(=O)CCC(O)=O;
117-10-2;Oc1cccc2C(=O)c3cccc(O)c3C(=O)c12;
80-08-0;Nc1ccc(cc1)[S](=O)(=O)c2ccc(N)cc2;
1163-19-5;Brc1c(Br)c(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br;
53-43-0;C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CCC2=O;
2303-16-4;CC(C)N(C(C)C)C(=O)SC\C(Cl)=C\Cl;
16338-97-9;C=CCN(CC=C)N=O;
39156-41-7;COc1ccc(N)cc1N.O[S](O)(=O)=O;
720-69-4;Nc1nc(N)nc(n1)c2oc(cc2)[N+]([O-])=O;
137-09-7;[H+].[H+].[Cl-].[Cl-].Nc1ccc(O)c(N)c1;
95-80-7;Cc1ccc(N)cc1N;
636-23-7;[H+].[H+].[Cl-].[Cl-].Cc1ccc(N)cc1N;
439-14-5;CN1C(=O)CN=C(c2ccccc2)c3cc(Cl)ccc13;
53-70-3;c1ccc2c(c1)ccc3cc4c(ccc5ccccc45)cc23;
96-12-8;ClCC(Br)CBr;
10318-26-0;OC(CBr)C(O)C(O)C(O)CBr;
106-93-4;BrCCBr;
488-41-5;OC(CBr)C(O)C(O)C(O)CBr;
56654-52-5;CCCCNC(=O)N(CCCC)N=O;
79-43-6;OC(=O)C(Cl)Cl;
106-46-7;Clc1ccc(Cl)cc1;
91-94-1;Nc1ccc(cc1Cl)c2ccc(N)c(Cl)c2;
110-57-6;ClC/C=C/CCl;
107-06-2;ClCCCl;
75-09-2;ClCCl;
609-20-1;Nc1cc(Cl)c(N)c(Cl)c1;
78-87-5;CC(Cl)CCl;
542-75-6;ClC\C=C/Cl;
62-73-7;CO[P](=O)(OC)OC=C(Cl)Cl;
115-32-2;OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl;
60-57-1;ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl;
111-42-2;OCCNCCO;
111-46-6;OCCOCCO;
103-23-1;CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC;
117-81-7;CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC;
56-53-1;CC\C(c1ccc(O)cc1)=C(\CC)c2ccc(O)cc2;
130-80-3;CCC(=O)Oc1ccc(cc1)C(/CC)=C(\CC)c2ccc(OC(=O)CC)cc2;
105-55-5;CCNC(=S)NCC;
101-90-6;C1OC1COc2cccc(OCC3CO3)c2;
119-84-6;O=C1CCc2ccccc2O1;
33389-33-2;[O-][N+](=O)c1sc(cc1)C2NC(=O)c3ccccc3N2;
94-58-6;CCCc1ccc2OCOc2c1;
147-47-7;CC1=CC(C)(C)Nc2ccccc12;
828-00-2;CC1CC(OC(C)O1)OC(C)=O;
91-93-0;COc1cc(ccc1N=C=O)c2ccc(N=C=O)c(OC)c2;
20325-40-0;[H+].[H+].[Cl-].[Cl-].COc1cc(ccc1N)c2ccc(N)c(OC)c2;
60-11-7;CN(C)c1ccc(cc1)N=Nc2ccccc2;
55738-54-0;CN(C)C=Nc1oc(\C=C\c2oc(cc2)[N+]([O-])=O)nn1;
121-69-7;CN(C)c1ccccc1;
57-97-6;Cc1c2ccccc2c(C)c3c4ccccc4ccc13;
119-93-7;Cc1cc(ccc1N)c2ccc(N)c(C)c2;
612-82-8;[H+].[H+].[Cl-].[Cl-].Cc1cc(ccc1N)c2ccc(N)c(C)c2;
79-44-7;CN(C)C(Cl)=O;
57-14-7;CN(C)N;
306-37-6;[H+].[H+].[Cl-].[Cl-].CNNC;
26049-69-4;CN(C)Nc1scc(n1)c2oc(cc2)[N+]([O-])=O;
868-85-9;CO[P+](=O)OC;
756-79-6;CO[P](C)(=O)OC;
597-25-1;CO[P](=O)(OC)N1CCOCC1;
4164-28-7;CN(C)[N+]([O-])=O;
551-92-8;Cn1c(C)ncc1[N+]([O-])=O;
513-37-1;CC(C)=CCl;
55557-00-1;O=NN1CCCN(CC1)N=O;
140-79-4;O=NN1CCN(CC1)N=O;
121-14-2;Cc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;
606-20-2;Cc1c(cccc1[N+]([O-])=O)[N+]([O-])=O;
25321-14-6;Cc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;
123-91-1;C1COCCO1;
57-41-0;O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3;
562-10-7;CN(C)CCOC(C)(c1ccccc1)c2ccccn2.OC(=O)CCC(O)=O;
106-89-8;ClCC1CO1;
106-88-7;CCC1CO1;
50-28-2;C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O;
140-67-0;COc1ccc(CC=C)cc1;
57-63-6;C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C;
536-33-4;CCc1cc(ccn1)C(N)=S;
13073-35-3;CCSCC[C@H](N)C(O)=O;
67-21-0;CCSCCC(N)C(O)=O;
938-73-8;CCOc1ccccc1C(N)=O;
140-88-5;CCOC(=O)C=C;
64-17-5;CCO;
100-41-4;CCc1ccccc1;
111-76-2;CCCCOCCO;
151-56-4;C1CN1;
75-21-8;C1CO1;
62-50-0;CCO[S](C)(=O)=O;
63885-23-4;CCN=C(N)N(N=O)[N+]([O-])=O;
38434-77-4;CCN(N=O)C#N;
759-73-9;CCN(N=O)C(N)=O;
5141-20-8;[Na+].[Na+].CCN(Cc1cccc(c1)[S]([O-])(=O)=O)c2ccc(cc2)[C+](c3ccc(cc3)N(CC)Cc4cccc(c4)[S]([O-])(=O)=O)c5ccc(cc5)[S]([O-])(=O)=O;
08/09/3564;None;
915-67-3;[Na+].[Na+].[Na+].[O-][S](=O)(=O)c1ccc2c(c1)C=C(C(=O)/C2=N/Nc3ccc(c4ccccc34)[S]([O-])(=O)=O)[S]([O-])(=O)=O;
4548-53-2;[Na+].[Na+].Cc1cc(C)c(cc1N\N=C\2C=C(c3ccccc3C2=O)[S]([O-])(=O)=O)[S]([O-])(=O)=O;
1694-09-3;[Na+].CCN(Cc1cccc(c1)[S]([O-])(=O)=O)c2ccc(cc2)[C+](c3ccc(cc3)N(C)C)c4ccc(cc4)N(CC)Cc5cccc(c5)[S]([O-])(=O)=O;
51-21-8;FC1=CNC(=O)NC1=O;
93957-54-1;CC(C)n1c2ccccc2c(c3ccc(F)cc3)c1\C=C\[C@@H](O)C[C@H](O)CC(O)=O;
50-00-0;C=O;
3570-75-0;[O-][N+](=O)c1oc(cc1)c2csc(NNC=O)n2;
39148-24-8;[Al+3].CCO[P](=O)=O.CCO[P](=O)=O.CCO[P](=O)=O;
116355-83-0;CCCC[C@H](C)[C@@H](OC(=O)C[C@H](CC(O)=O)C(O)=O)[C@@H](C[C@H](C)C[C@@H](O)CCCC[C@@H](O)C[C@H](O)[C@H](C)N)OC(=O)C[C@H](CC(O)=O)C(O)=O;
110-00-9;o1cccc1;
98-00-0;OCc1occc1;
54-31-9;N[S](=O)(=O)c1cc(C(O)=O)c(NCc2occc2)cc1Cl;
3688-53-7;NC(=O)C(=C/c1oc(cc1)[N+]([O-])=O)\c2occc2;
1303-00-0;[Ga]#[As];
765-34-4;O=CC1CO1;
556-52-5;OCC1CO1;
126-07-8;COC1CC(=O)C[C@@H](C)[C@]12Oc3c(Cl)c(OC)cc(OC)c3C2=O;
2784-94-3;CNc1ccc(cc1[N+]([O-])=O)N(CCO)CCO;
517-28-2;Oc1cc2C[C@]3(O)COc4c(O)c(O)ccc4[C@@H]3c2cc1O;
76-44-8;ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl;
118-74-1;Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl;
87-68-3;ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl;
319-85-7;ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl;
58-89-9;ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl;
67-72-1;ClC(Cl)(Cl)C(Cl)(Cl)Cl;
531-18-0;OCN(CO)c1nc(nc(n1)N(CO)CO)N(CO)CO;
628-02-4;CCCCCC(N)=O;
18774-85-1;CCCCCCN(N=O)C(N)=O;
302-01-2;NN;
10034-93-2;NN.O[S](O)(=O)=O;
122-66-7;N(Nc1ccccc1)c2ccccc2;
7722-84-1;OO;
123-31-9;Oc1ccc(O)cc1;
53-95-2;CC(=O)N(O)c1ccc2c(Cc3ccccc23)c1;
4637-56-3;O\N=C\1C=CN(O)c2ccccc12;
51410-44-7;COc1ccc(cc1)C(O)C=C;
33389-36-5;OCCNc1nc(nc2ccccc12)c3sc(cc3)[N+]([O-])=O;
03/03/5036;None;
13743-07-2;NC(=O)N(CCO)N=O;
109-84-2;NNCCO;
5208-87-7;OC(C=C)c1ccc2OCOc2c1;
146-59-8;[H+].[H+].[Cl-].[Cl-].CCN(CCCl)CCCNc1c2ccc(Cl)cc2nc3ccc(OC)cc13;
100643-96-7;CC1(C)C(=O)Nc2ccc(cc12)C3=NNC(=O)CC3;
5634-39-9;CC(I)C1OCC(CO)O1;
542-56-3;CC(C)CON=O;
86315-52-8;[H+].[Cl-].COc1cc(ccc1c2[nH]c3cnccc3n2)[S](C)=O;
54-85-3;NNC(=O)c1ccncc1;
78-59-1;CC1=CC(=O)CC(C)(C)C1;
3778-73-2;ClCCN[P]1(=O)OCCCN1CCCl;
78-79-5;CC(=C)C=C;
143-50-0;ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(=O)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl;
303-34-4;CO[C@H](C)[C@](O)(C(=O)OCC1=CCN2CC[C@H](OC(=O)C(/C)=C\C)[C@@H]12)C(C)(C)O;
301-04-2;[Pb++].CC([O-])=O.CC([O-])=O;
5989-27-5;CC(=C)[C@@H]1CCC(=CC1)C;
21884-44-6;Cc1cc(O)c2C(=C3C(=O)C4C(O)C5C6C(O)C(C(=O)C7=C(O)c8c(O)cc(C)c(O)c8C(=O)C467)C35C(=O)c2c1O)O;
24382-04-5;[Na+].O=C[CH-]C=O;
-;None;
108-78-1;Nc1nc(N)nc(N)n1;
148-82-3;NC(Cc1ccc(cc1)N(CCCl)CCCl)C(O)=O;
149-30-4;S=C1Nc2ccccc2S1;
7487-94-7;[Cl-].[Cl-].[Hg++];
115-09-3;C[Hg]Cl;
950-37-8;COC1=NN(CS[P](=S)(OC)OC)C(=O)S1;
60-56-0;CN1C=CNC1=S;
3544-23-8;COc1cc(ccc1N)N=Nc2ccccc2;
150-76-5;COc1ccc(O)cc1;
298-81-7;COc1c2occc2cc3C=CC(=O)Oc13;
592-62-1;CC(=O)OC[N-][N+](C)=O;
98-85-1;CC(O)c1ccccc1;
1634-04-4;COC(C)(C)C;
598-55-0;COC(N)=O;
452-86-8;Cc1ccc(O)c(O)c1;
56-49-5;Cc1ccc2cc3c(ccc4ccccc34)c5CCc1c25;
55-80-1;CN(C)c1ccc(cc1)N=Nc2cccc(C)c2;
101-14-4;Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl;
64049-29-2;[Cl-].Nc1ccc(Cc2ccc([NH3+])c(Cl)c2)cc1Cl;
101-61-1;CN(C)c1ccc(Cc2ccc(cc2)N(C)C)cc1;
838-88-0;Cc1cc(Cc2ccc(N)c(C)c2)ccc1N;
13552-44-8;[H+].[H+].[Cl-].[Cl-].Nc1ccc(Cc2ccc(N)cc2)cc1;
93-15-2;COc1ccc(CC=C)cc1OC;
60-34-4;CNN;
74-88-4;CI;
66-27-3;CO[S](C)(=O)=O;
129-15-7;Cc1ccc2C(=O)c3ccccc3C(=O)c2c1[N+]([O-])=O;
21638-36-8;CC1CN(\N=C\c2oc(cc2)[N+]([O-])=O)C(=O)N1;
70-25-7;CN(N=O)C(/N)=N/[N+]([O-])=O;
63412-06-6;CN(N=O)C(=O)c1ccccc1;
33868-17-6;CN(N=O)C#N;
924-42-5;OCNC(=O)C=C;
298-59-9;[H+].[Cl-].COC(=O)C(C1CCCCN1)c2ccccc2;
443-48-1;Cc1ncc(n1CCO)[N+]([O-])=O;
2385-85-5;ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl;
50-07-7;CO[C@@]12[C@H](COC(N)=O)C3=C(N1C[C@@H]4N[C@H]24)C(=O)C(=C(N)C3=O)C;
1313-27-5;O=[Mo](=O)=O;
315-22-0;C[C@H]1C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@](C)(O)[C@]1(C)O)[C@H]23;
58139-48-3;[O-][N+](=O)c1sc(cc1)c2nc3ccccc3c(n2)N4CCOCC4;
3771-19-5;CC(C)(Oc1ccc(cc1)C2CCCc3ccccc23)C(O)=O;
91-20-3;c1ccc2ccccc2c1;
2243-62-1;Nc1cccc2c(N)cccc12;
91-59-8;Nc1ccc2ccccc2c1;
139-94-6;CCNC(=O)Nc1sc(cn1)[N+]([O-])=O;
139-13-9;OC(=O)CN(CC(O)=O)CC(O)=O;
18662-53-8;O.[Na+].[Na+].[Na+].[O-]C(=O)CN(CC([O-])=O)CC([O-])=O;
7632-00-0;[Na+].[O-]N=O;
602-87-9;[O-][N+](=O)c1ccc2CCc3cccc1c23;
1777-84-0;CCOc1ccc(NC(C)=O)cc1[N+]([O-])=O;
99-59-2;COc1ccc(cc1N)[N+]([O-])=O;
91-23-6;COc1ccccc1[N+]([O-])=O;
98-95-3;[O-][N+](=O)c1ccccc1;
94-52-0;[O-][N+](=O)c1ccc2nc[nH]c2c1;
62-23-7;OC(=O)c1ccc(cc1)[N+]([O-])=O;
92-93-3;[O-][N+](=O)c1ccc(cc1)c2ccccc2;
1836-75-5;[O-][N+](=O)c1ccc(Oc2ccc(Cl)cc2Cl)cc1;
59-87-0;NC(=O)N/N=C/c1oc(cc1)[N+]([O-])=O;
67-20-9;[O-][N+](=O)c1oc(cc1)/C=N/N2CC(=O)NC2=O;
36133-88-7;CC(=O)NCc1onc(n1)c2oc(cc2)[N+]([O-])=O;
2578-75-8;CC(=O)Nc1sc(nn1)c2oc(cc2)[N+]([O-])=O;
53757-28-1;[O-][N+](=O)c1oc(cc1)c2cscn2;
531-82-8;CC(=O)Nc1scc(n1)c2oc(cc2)[N+]([O-])=O;
24554-26-5;[O-][N+](=O)c1oc(cc1)c2csc(NC=O)n2;
51325-35-0;CC(=O)Nc1nc(NC(C)=O)nc(n1)c2oc(cc2)[N+]([O-])=O;
51-75-2;CN(CCCl)CCCl;
75-52-5;C[N+]([O-])=O;
5307-14-2;Nc1ccc(N)c(c1)[N+]([O-])=O;
5522-43-0;[O-][N+](=O)c1ccc2ccc3cccc4ccc1c2c34;
607-35-2;[O-][N+](=O)c1cccc2cccnc12;
56-57-5;[O-][N+](=O)c1cc[n+]([O-])c2ccccc12;
38777-13-8;CC(C)Oc1ccccc1OC(=O)N(C)N=O;
924-16-3;CCCCN(CCCC)N=O;
1116-54-7;OCCN(CCO)N=O;
55-18-5;CCN(CC)N=O;
16813-36-8;O=NN1CCC(=O)NC1=O;
89911-79-5;CC(O)CN(CC(O)CO)N=O;
62-75-9;CN(C)N=O;
61034-40-0;CC1CN(CC(C)N1C(=O)c2ccccc2)N=O;
86-30-6;O=NN(c1ccccc1)c2ccccc2;
156-10-5;O=Nc1ccc(Nc2ccccc2)cc1;
621-64-7;CCCN(CCC)N=O;
40580-89-0;O=NN1CCCCCCCCCCCC1;
10595-95-6;CCN(C)N=O;
614-95-9;CCOC(=O)N(CC)N=O;
20917-49-1;O=NN1CCCCCCC1;
932-83-2;O=NN1CCCCCC1;
42579-28-2;O=NN1CC(=O)NC1=O;
56222-35-6;OC1CCN(C1)N=O;
16219-98-0;CN(N=O)c1ccccn1;
55090-44-3;CCCCCCCCCCCCN(C)N=O;
684-93-5;CN(N=O)C(N)=O;
59-89-2;O=NN1CCOCC1;
5632-47-3;O=NN1CCNCC1;
100-75-4;O=NN1CCCCC1;
930-55-2;O=NN1CCCC1;
55556-92-8;O=NN1CCC=CC1;
26541-51-5;O=NN1CCSCC1;
99-55-8;Cc1ccc(cc1N)[N+]([O-])=O;
303-47-9;C[C@@H]1Cc2c(Cl)cc(c(O)c2C(=O)O1)C(=O)N[C@@H](Cc3ccccc3)C(O)=O;
604-75-1;OC1N=C(c2ccccc2)c3cc(Cl)ccc3NC1=O;
14698-29-4;CCN1C=C(C(O)=O)C(=O)c2cc3OCOc3cc12;
101-80-4;Nc1ccc(Oc2ccc(N)cc2)cc1;
434-07-1;C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)C(/C[C@]4(C)[C@H]3CC[C@]12C)=C\O;
10028-15-6;O=[O]=O;
1825-21-4;COc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl;
76-01-7;ClC(Cl)C(Cl)(Cl)Cl;
82-68-8;[O-][N+](=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl;
62-44-2;CCOc1ccc(NC(C)=O)cc1;
60-80-0;CN1N(C(=O)C=C1C)c2ccccc2;
09/10/3546;None;
50-06-6;CCC1(C(=O)NC(=O)NC1=O)c2ccccc2;
57-30-7;[Na+].CCC1(C(=O)NC(=O)[N-]C1=O)c2ccccc2;
77-09-8;Oc1ccc(cc1)C2(OC(=O)c3ccccc23)c4ccc(O)cc4;
63-92-3;[H+].[Cl-].CC(COc1ccccc1)N(CCCl)Cc2ccccc2;
50-33-9;CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3;
7227-91-0;CN(C)N=Nc1ccccc1;
615-28-1;[H+].[H+].[Cl-].[Cl-].Nc1ccccc1N;
156-51-4;NNCCc1ccccc1.O[S](O)(=O)=O;
122-60-1;C1OC1COc2ccccc2;
59-88-1;[H+].[Cl-].NNc1ccccc1;
132-27-4;[Na+].[O-]c1ccccc1c2ccccc2;
90-43-7;Oc1ccccc1c2ccccc2;
51-03-6;CCCCOCCOCCOCc1cc2OCOc2cc1CCC;
120-62-7;CCCCCCCC[S](=O)C(C)Cc1ccc2OCOc2c1;
1955-45-9;CC1(C)COC1=O;
67774-32-7;Brc1cc(Br)c(cc1Br)c2cc(Br)c(Br)cc2Br;
50-24-8;C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO;
125-33-7;CCC1(C(=O)NCNC1=O)c2ccccc2;
57-66-9;CCCN(CCC)[S](=O)(=O)c1ccc(cc1)C(O)=O;
671-16-9;CNNCc1ccc(cc1)C(=O)NC(C)C;
366-70-1;[H+].[Cl-].CNNCc1ccc(cc1)C(=O)NC(C)C;
57-83-0;CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C;
1120-71-4;O=[S]1(=O)CCCO1;
57-57-8;O=C1CCO1;
75-56-9;CC1CO1;
13010-07-6;CCCN(N=O)C(/N)=N/[N+]([O-])=O;
816-57-9;CCCN(N=O)C(N)=O;
51-52-5;CCCC1=CC(=O)NC(=S)N1;
110-86-1;c1ccncc1;
58-14-0;CCc1nc(N)nc(N)c1c2ccc(Cl)cc2;
117-39-5;Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O;
105-11-3;ONc1ccc(cc1)N=O;
50-55-5;CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6;
128-44-9;[Na+].[O-][S]1(=NC(=O)c2ccccc12)=O;
94-59-7;C=CCc1ccc2OCOc2c1;
7446-34-6;S=[Se];
2318-18-5;C/C=C1/C[C@@H](C)[C@@](C)(O)C(=O)OC\C2=C\CN(C)CC[C@@H](OC1=O)C2=O;
533-31-3;Oc1ccc2OCOc2c1;
10588-01-9;[Na+].[Na+].[O-][Cr](=O)(=O)O[Cr]([O-])(=O)=O;
10048-13-2;COc1cc2O[C@H]3OC=C[C@H]3c2c4Oc5cccc(O)c5C(=O)c14;
18883-66-4;CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O;
100-42-5;C=Cc1ccccc1;
96-09-3;C1OC1c2ccccc2;
108-30-5;O=C1CCC(=O)O1;
95-06-7;CCN(CC)C(=S)SCC(Cl)=C;
57-68-1;Cc1cc(C)nc(N[S](=O)(=O)c2ccc(N)cc2)n1;
723-46-6;Cc1onc(N[S](=O)(=O)c2ccc(N)cc2)c1;
1746-01-6;Clc1cc2Oc3cc(Cl)c(Cl)cc3Oc2cc1Cl;
630-20-6;ClCC(Cl)(Cl)Cl;
79-34-5;ClC(Cl)C(Cl)Cl;
127-18-4;ClC(Cl)=C(Cl)Cl;
961-11-5;CO[P](=O)(OC)OC(=C/Cl)/c1cc(Cl)c(Cl)cc1Cl;
16561-29-8;CCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](C)[C@@]2(O)[C@@H](C=C(CO)C[C@@]3(O)[C@H]2C=C(C)C3=O)[C@@H]4C(C)(C)[C@]14OC(C)=O;
109-99-9;C1CCOC1;
509-14-8;[O-][N+](=O)C([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O;
62-55-5;CC(N)=S;
139-65-1;Nc1ccc(Sc2ccc(N)cc2)cc1;
52-24-4;S=[P](N1CC1)(N2CC2)N3CC3;
62-56-6;NC(N)=S;
13463-67-7;O=[Ti]=O;
108-88-3;Cc1ccccc1;
584-84-9;Cc1ccc(cc1N=C=O)N=C=O;
26471-62-5;Cc1ccc(cc1N=C=O)N=C=O;
88-19-7;Cc1ccccc1[S](N)(=O)=O;
638-03-9;[H+].[Cl-].Cc1cccc(N)c1;
95-53-4;Cc1ccccc1N;
636-21-5;[H+].[Cl-].Cc1ccccc1N;
540-23-8;[H+].[Cl-].Cc1ccc(N)cc1;
622-51-5;Cc1ccc(NC(N)=O)cc1;
8001-35-2;ClCC1(CCl)C(=C)C2(Cl)C(Cl)C(Cl)C1(Cl)C2(Cl)Cl;
68-76-8;O=C1C=C(N2CC2)C(=O)C(=C1N3CC3)N4CC4;
396-01-0;Nc1nc(N)c2nc(c3ccccc3)c(N)nc2n1;
75-25-2;BrC(Br)Br;
76-03-9;OC(=O)C(Cl)(Cl)Cl;
634-93-5;Nc1c(Cl)cc(Cl)cc1Cl;
79-00-5;ClCC(Cl)Cl;
79-01-6;ClC=C(Cl)Cl;
133-07-3;ClC(Cl)(Cl)SN1C(=O)c2ccccc2C1=O;
88-06-2;Oc1c(Cl)cc(Cl)cc1Cl;
96-18-4;ClCC(Cl)CCl;
102-71-6;OCCN(CCO)CCO;
42011-48-3;[O-][N+](=O)c1oc(cc1)c2csc(NC(=O)C(F)(F)F)n2;
1582-09-8;CCCN(CCC)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O;
137-17-7;Cc1cc(C)c(N)cc1C;
21436-97-5;[Cl-].Cc1cc(C)c([NH3+])cc1C;
95-63-6;Cc1ccc(C)c(C)c1;
512-56-1;CO[P](=O)(OC)OC;
2489-77-2;CNC(=S)N(C)C;
55-63-0;[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O;
115-96-8;ClCCO[P](=O)(OCCCl)OCCCl;
126-72-7;BrCC(Br)CO[P](=O)(OCC(Br)CBr)OCC(Br)CBr;
78-42-2;CCCCC(CC)CO[P](=O)(OCC(CC)CCCC)OCC(CC)CCCC;
66-22-8;O=C1NC=CC(=O)N1;
66-75-1;ClCCN(CCCl)C1=CNC(=O)NC1=O;
51-79-6;CCOC(N)=O;
1314-62-1;O=[V](=O)O[V](=O)=O;
108-05-4;CC(=O)OC=C;
593-60-2;BrC=C;
15805-73-9;NC(=O)OC=C;
75-01-4;ClC=C;
100-40-3;C=CC1CCC=CC1;
75-35-4;ClC(Cl)=C;
21436-96-4;[H+].[Cl-].Cc1ccc(N)c(C)c1;
51786-53-9;[H+].[Cl-].Cc1ccc(C)c(N)c1;
17924-92-4;C[C@H]1CCCC(=O)CCC/C=C/c2cc(O)cc(O)c2C(=O)O1;
137-30-4;[Zn++].CN(C)C([S-])=S.CN(C)C([S-])=S;
12122-67-7;[Zn++].[S-]C(=S)NCCNC([S-])=S;
